Step,AgentID,Wealth,Position,Order
26,saver_13,981.1218528144428,sell,0
26,follower_0,951.2508677060912,sell,1
26,saver_16,1022.1315637301136,sell,0
26,saver_0,959.4722344504197,buy,0
26,saver_6,982.7224221158256,buy,0
27,follower_4,959.0808677060911,sell,1
27,saver_2,1057.2631637301133,buy,0
27,saver_1,1001.4310923435722,buy,0
27,follower_3,885.8203925166899,buy,1
27,saver_7,1052.6815885485664,buy,0
27,rnd_trader_0,,buy,1
27,saver_9,1089.451852814443,buy,0
27,rnd_trader_4,,sell,1
27,rnd_trader_1,,buy,1
27,saver_3,1080.4115885485664,buy,0
27,saver_12,920.5133453533288,buy,5
27,saver_8,958.6647420992011,buy,0
27,saver_14,1020.5010923435724,sell,0
27,saver_11,955.64,buy,0
27,saver_5,961.1715637301133,buy,0
27,saver_15,954.2834564322294,sell,0
27,saver_17,1020.2793122965384,sell,0
27,follower_2,895.6864363196158,sell,1
27,saver_10,966.8910109453658,buy,0
27,saver_4,966.581852814443,buy,0
27,rnd_trader_3,,buy,1
27,rnd_trader_5,,buy,1
27,follower_1,937.26039251669,buy,1
27,follower_5,961.230272683099,buy,1
27,rnd_trader_2,,sell,1
27,saver_13,981.1218528144428,sell,0
27,follower_0,961.2508677060912,sell,1
27,saver_16,1022.1315637301136,sell,0
27,saver_0,959.4722344504197,buy,0
27,saver_6,982.7224221158256,buy,0
28,follower_4,984.234626772023,buy,1
28,saver_2,1057.2631637301133,buy,0
28,saver_1,1001.4310923435722,buy,0
28,follower_3,895.8203925166899,buy,1
28,saver_7,1052.6815885485664,buy,0
28,rnd_trader_0,,sell,1
28,saver_9,1089.451852814443,buy,0
28,rnd_trader_4,,buy,1
28,rnd_trader_1,,sell,1
28,saver_3,1080.4115885485664,buy,0
28,saver_12,920.5133453533288,buy,0
28,saver_8,958.6647420992011,buy,0
28,saver_14,1020.5010923435724,sell,0
28,saver_11,955.64,buy,0
28,saver_5,961.1715637301133,buy,0
28,saver_15,954.2834564322294,sell,0
28,saver_17,1020.2793122965384,sell,0
28,follower_2,888.3980922252282,sell,1
28,saver_10,966.8910109453658,buy,0
28,saver_4,966.581852814443,buy,0
28,rnd_trader_3,,sell,1
28,rnd_trader_5,,buy,1
28,follower_1,947.26039251669,buy,1
28,follower_5,971.230272683099,buy,1
28,rnd_trader_2,,buy,1
28,saver_13,981.1218528144428,sell,0
28,follower_0,986.4046267720231,buy,1
28,saver_16,1022.1315637301136,sell,0
28,saver_0,959.4722344504197,buy,0
28,saver_6,982.7224221158256,buy,0
29,follower_4,976.2547489138599,sell,1
29,saver_2,1057.2631637301133,buy,0
29,saver_1,1001.4310923435722,buy,0
29,follower_3,923.8002703748531,sell,1
29,saver_7,1052.6815885485664,buy,0
29,rnd_trader_0,,sell,1
29,saver_9,1089.451852814443,buy,0
29,rnd_trader_4,,buy,1
29,rnd_trader_1,,sell,1
29,saver_3,1080.4115885485664,buy,0
29,saver_12,920.5133453533288,buy,0
29,saver_8,958.6647420992011,buy,0
29,saver_14,1020.5010923435724,sell,0
29,saver_11,965.7406107091842,buy,5
29,saver_5,961.1715637301133,buy,0
29,saver_15,954.2834564322294,sell,0
29,saver_17,1020.2793122965384,sell,0
29,follower_2,914.9949025558403,buy,1
29,saver_10,966.8910109453658,buy,0
29,saver_4,966.581852814443,buy,0
29,rnd_trader_3,,sell,1
29,rnd_trader_5,,sell,1
29,follower_1,957.26039251669,buy,1
29,follower_5,981.230272683099,buy,1
29,rnd_trader_2,,buy,1
29,saver_13,981.1218528144428,sell,0
29,follower_0,978.42474891386,buy,1
29,saver_16,1022.1315637301136,sell,0
29,saver_0,969.5728451596042,buy,5
29,saver_6,982.7224221158256,buy,0
30,follower_4,1002.4366389862067,buy,1
30,saver_2,1057.2631637301133,buy,0
30,saver_1,1001.4310923435722,buy,0
30,follower_3,946.3370665895421,buy,1
30,saver_7,1052.6815885485664,buy,0
30,rnd_trader_0,,sell,1
30,saver_9,1089.451852814443,buy,0
30,rnd_trader_4,,buy,1
30,rnd_trader_1,,buy,1
30,saver_3,1080.4115885485664,buy,0
30,saver_12,920.5133453533288,buy,0
30,saver_8,958.6647420992011,buy,0
30,saver_14,1020.5010923435724,sell,0
30,saver_11,965.7406107091842,buy,0
30,saver_5,961.1715637301133,buy,0
30,saver_15,954.2834564322294,sell,0
30,saver_17,1020.2793122965384,sell,0
30,follower_2,905.2170369118609,buy,1
30,saver_10,966.8910109453658,buy,0
30,saver_4,966.581852814443,buy,0
30,rnd_trader_3,,sell,1
30,rnd_trader_5,,buy,1
30,follower_1,987.0382581606694,sell,1
30,follower_5,991.230272683099,buy,1
30,rnd_trader_2,,buy,1
30,saver_13,981.1218528144428,sell,0
30,follower_0,988.42474891386,buy,1
30,saver_16,1022.1315637301136,sell,0
30,saver_0,969.5728451596042,buy,0
30,saver_6,982.7224221158256,buy,0
31,follower_4,991.4721014035886,buy,1
31,saver_2,1057.2631637301133,buy,0
31,saver_1,1001.4310923435722,buy,0
31,follower_3,935.372529006924,sell,1
31,saver_7,1052.6815885485664,buy,0
31,rnd_trader_0,,buy,1
31,saver_9,1089.451852814443,buy,0
31,rnd_trader_4,,buy,1
31,rnd_trader_1,,sell,1
31,saver_3,1080.4115885485664,buy,0
31,saver_12,920.5133453533288,buy,0
31,saver_8,958.6647420992011,buy,0
31,saver_14,1020.5010923435724,sell,0
31,saver_11,965.7406107091842,buy,0
31,saver_5,961.1715637301133,buy,0
31,saver_15,954.2834564322294,sell,0
31,saver_17,1020.2793122965384,sell,0
31,follower_2,915.2170369118609,buy,1
31,saver_10,966.8910109453658,buy,0
31,saver_4,966.581852814443,buy,0
31,rnd_trader_3,,buy,1
31,rnd_trader_5,,buy,1
31,follower_1,1008.3883824367197,buy,1
31,follower_5,1001.230272683099,buy,1
31,rnd_trader_2,,sell,1
31,saver_13,981.1218528144428,sell,0
31,follower_0,1019.3892864964781,sell,1
31,saver_16,1022.1315637301136,sell,0
31,saver_0,969.5728451596042,buy,0
31,saver_6,982.7224221158256,buy,0
32,follower_4,1001.4721014035886,buy,1
32,saver_2,1057.2631637301133,buy,0
32,saver_1,1001.4310923435722,buy,0
32,follower_3,965.4984850862375,buy,1
32,saver_7,1052.6815885485664,buy,0
32,rnd_trader_0,,buy,1
32,saver_9,1089.451852814443,buy,0
32,rnd_trader_4,,buy,1
32,rnd_trader_1,,buy,1
32,saver_3,1080.4115885485664,buy,0
32,saver_12,920.5133453533288,buy,0
32,saver_8,958.6647420992011,buy,0
32,saver_14,1020.5010923435724,sell,0
32,saver_11,965.7406107091842,buy,0
32,saver_5,961.1715637301133,buy,0
32,saver_15,954.2834564322294,sell,0
32,saver_17,1011.2637168669237,sell,5
32,follower_2,925.2170369118609,buy,1
32,saver_10,966.8910109453658,buy,0
32,saver_4,966.581852814443,buy,0
32,rnd_trader_3,,sell,1
32,rnd_trader_5,,sell,1
32,follower_1,996.5852633507967,buy,1
32,follower_5,1033.0333917690218,sell,1
32,rnd_trader_2,,sell,1
32,saver_13,981.1218528144428,sell,0
32,follower_0,1043.5459231268815,buy,1
32,saver_16,1022.1315637301136,sell,0
32,saver_0,969.5728451596042,buy,0
32,saver_6,982.7224221158256,buy,0
33,follower_4,1033.0571892986522,sell,1
33,saver_2,1057.2631637301133,buy,0
33,saver_1,1001.4310923435722,buy,0
33,follower_3,953.9133971911738,buy,1
33,saver_7,1052.6815885485664,buy,0
33,rnd_trader_0,,sell,1
33,saver_9,1089.451852814443,buy,0
33,rnd_trader_4,,sell,1
33,rnd_trader_1,,sell,1
33,saver_3,1080.4115885485664,buy,0
33,saver_12,920.5133453533288,buy,0
33,saver_8,958.6647420992011,buy,0
33,saver_14,1020.5010923435724,sell,0
33,saver_11,965.7406107091842,buy,0
33,saver_5,961.1715637301133,buy,0
33,saver_15,954.2834564322294,sell,0
33,saver_17,1011.2637168669237,sell,0
33,follower_2,956.8021248069246,sell,1
33,saver_10,966.8910109453658,buy,0
33,saver_4,966.581852814443,buy,0
33,rnd_trader_3,,buy,1
33,rnd_trader_5,,buy,1
33,follower_1,1028.1703512458605,sell,1
33,follower_5,1043.0333917690218,sell,1
33,rnd_trader_2,,buy,1
33,saver_13,981.1218528144428,sell,0
33,follower_0,1031.9608352318178,buy,1
33,saver_16,1022.1315637301136,sell,0
33,saver_0,969.5728451596042,buy,0
33,saver_6,982.7224221158256,buy,0
34,follower_4,1021.9038031614898,buy,1
34,saver_2,1057.2631637301133,buy,0
34,saver_1,1001.4310923435722,buy,0
34,follower_3,985.0667833283362,sell,1
34,saver_7,1052.6815885485664,buy,0
34,rnd_trader_0,,buy,1
34,saver_9,1083.684922128631,buy,5
34,rnd_trader_4,,sell,1
34,rnd_trader_1,,sell,1
34,saver_3,1080.4115885485664,buy,0
34,saver_12,920.5133453533288,buy,0
34,saver_8,958.6647420992011,buy,0
34,saver_14,1020.5010923435724,sell,0
34,saver_11,965.7406107091842,buy,0
34,saver_5,961.1715637301133,buy,0
34,saver_15,954.2834564322294,sell,0
34,saver_17,1011.2637168669237,sell,0
34,follower_2,945.6487386697621,buy,1
34,saver_10,966.8910109453658,buy,0
34,saver_4,960.8149221286308,buy,5
34,rnd_trader_3,,sell,1
34,rnd_trader_5,,buy,1
34,follower_1,1017.0169651086981,buy,1
34,follower_5,1053.0333917690218,sell,1
34,rnd_trader_2,,buy,1
34,saver_13,975.3549221286305,sell,5
34,follower_0,1063.1142213689802,sell,1
34,saver_16,1022.1315637301136,sell,0
34,saver_0,969.5728451596042,buy,0
34,saver_6,982.7224221158256,buy,0
35,follower_4,1031.9038031614898,buy,1
35,saver_2,1057.2631637301133,buy,0
35,saver_1,1001.4310923435722,buy,0
35,follower_3,972.8557278843157,buy,1
35,saver_7,1052.6815885485664,buy,0
35,rnd_trader_0,,sell,1
35,saver_9,1083.684922128631,buy,0
35,rnd_trader_4,,buy,1
35,rnd_trader_1,,sell,1
35,saver_3,1080.4115885485664,buy,0
35,saver_12,920.5133453533288,buy,0
35,saver_8,958.6647420992011,buy,0
35,saver_14,1020.5010923435724,sell,0
35,saver_11,965.7406107091842,buy,0
35,saver_5,961.1715637301133,buy,0
35,saver_15,954.2834564322294,sell,0
35,saver_17,1011.2637168669237,sell,0
35,follower_2,955.6487386697621,buy,1
35,saver_10,966.8910109453658,buy,0
35,saver_4,960.8149221286308,buy,0
35,rnd_trader_3,,buy,1
35,rnd_trader_5,,buy,1
35,follower_1,1027.016965108698,buy,1
35,follower_5,1079.3538222485126,buy,1
35,rnd_trader_2,,buy,1
35,saver_13,975.3549221286305,sell,0
35,follower_0,1050.9031659249597,buy,1
35,saver_16,1022.1315637301136,sell,0
35,saver_0,969.5728451596042,buy,0
35,saver_6,982.7224221158256,buy,0
36,follower_4,1065.891743041032,sell,1
36,saver_2,1057.2631637301133,buy,0
36,saver_1,1001.4310923435722,buy,0
36,follower_3,982.8557278843157,buy,1
36,saver_7,1052.6815885485664,buy,0
36,rnd_trader_0,,sell,1
36,saver_9,1083.684922128631,buy,0
36,rnd_trader_4,,sell,1
36,rnd_trader_1,,sell,1
36,saver_3,1080.4115885485664,buy,0
36,saver_12,920.5133453533288,buy,0
36,saver_8,958.6647420992011,buy,0
36,saver_14,1020.5010923435724,sell,0
36,saver_11,965.7406107091842,buy,0
36,saver_5,961.1715637301133,buy,0
36,saver_15,954.2834564322294,sell,0
36,saver_17,1011.2637168669237,sell,0
36,follower_2,965.6487386697621,buy,1
36,saver_10,966.8910109453658,buy,0
36,saver_4,960.8149221286308,buy,0
36,rnd_trader_3,,sell,1
36,rnd_trader_5,,sell,1
36,follower_1,1061.0049049882402,sell,1
36,follower_5,1065.3658823689705,buy,1
36,rnd_trader_2,,sell,1
36,saver_13,975.3549221286305,sell,0
36,follower_0,1060.9031659249597,buy,1
36,saver_16,1022.1315637301136,sell,0
36,saver_0,969.5728451596042,buy,0
36,saver_6,982.7224221158256,buy,0
37,follower_4,1075.891743041032,sell,1
37,saver_2,1057.2631637301133,buy,0
37,saver_1,1001.4310923435722,buy,0
37,follower_3,1015.8841501686762,sell,1
37,saver_7,1052.6815885485664,buy,0
37,rnd_trader_0,,sell,1
37,saver_9,1083.684922128631,buy,0
37,rnd_trader_4,,buy,1
37,rnd_trader_1,,sell,1
37,saver_3,1080.4115885485664,buy,0
37,saver_12,920.5133453533288,buy,0
37,saver_8,958.6647420992011,buy,0
37,saver_14,1020.5010923435724,sell,0
37,saver_11,965.7406107091842,buy,0
37,saver_5,961.1715637301133,buy,0
37,saver_15,954.2834564322294,sell,0
37,saver_17,1011.2637168669237,sell,0
37,follower_2,998.6771609541227,sell,1
37,saver_10,966.8910109453658,buy,0
37,saver_4,960.8149221286308,buy,0
37,rnd_trader_3,,buy,1
37,rnd_trader_5,,sell,1
37,follower_1,1071.0049049882402,sell,1
37,follower_5,1098.394304653331,sell,1
37,rnd_trader_2,,sell,1
37,saver_13,975.3549221286305,sell,0
37,follower_0,1093.9315882093201,sell,1
37,saver_16,1022.1315637301136,sell,0
37,saver_0,969.5728451596042,buy,0
37,saver_6,967.580310694023,buy,5
38,follower_4,1085.891743041032,sell,1
38,saver_2,1057.2631637301133,buy,0
38,saver_1,1001.4310923435722,buy,0
38,follower_3,1003.5465805528464,buy,1
38,saver_7,1040.9937404694178,buy,5
38,rnd_trader_0,,sell,1
38,saver_9,1083.684922128631,buy,0
38,rnd_trader_4,,buy,1
38,rnd_trader_1,,sell,1
38,saver_3,1068.7237404694179,buy,5
38,saver_12,920.5133453533288,buy,0
38,saver_8,958.6647420992011,buy,0
38,saver_14,1020.5010923435724,sell,0
38,saver_11,965.7406107091842,buy,0
38,saver_5,961.1715637301133,buy,0
38,saver_15,954.2834564322294,sell,0
38,saver_17,1011.2637168669237,sell,0
38,follower_2,986.339591338293,sell,1
38,saver_10,966.8910109453658,buy,0
38,saver_4,960.8149221286308,buy,0
38,rnd_trader_3,,buy,1
38,rnd_trader_5,,buy,1
38,follower_1,1081.0049049882402,sell,1
38,follower_5,1086.056735037501,sell,1
38,rnd_trader_2,,buy,1
38,saver_13,975.3549221286305,sell,0
38,follower_0,1081.5940185934903,buy,1
38,saver_16,1022.1315637301136,sell,0
38,saver_0,969.5728451596042,buy,0
38,saver_6,967.580310694023,buy,0
39,follower_4,1113.6271887379442,buy,1
39,saver_2,1057.2631637301133,buy,0
39,saver_1,1001.4310923435722,buy,0
39,follower_3,1013.5465805528464,buy,1
39,saver_7,1040.9937404694178,buy,0
39,rnd_trader_0,,buy,1
39,saver_9,1083.684922128631,buy,0
39,rnd_trader_4,,sell,1
39,rnd_trader_1,,buy,1
39,saver_3,1068.7237404694179,buy,0
39,saver_12,920.5133453533288,buy,0
39,saver_8,958.6647420992011,buy,0
39,saver_14,1020.5010923435724,sell,0
39,saver_11,965.7406107091842,buy,0
39,saver_5,961.1715637301133,buy,0
39,saver_15,954.2834564322294,sell,0
39,saver_17,1011.2637168669237,sell,0
39,follower_2,1016.4434039925397,buy,1
39,saver_10,944.0343780583025,buy,5
39,saver_4,960.8149221286308,buy,0
39,rnd_trader_3,,buy,1
39,rnd_trader_5,,sell,1
39,follower_1,1108.7403506851524,buy,1
39,follower_5,1116.1605476917478,buy,1
39,rnd_trader_2,,buy,1
39,saver_13,975.3549221286305,sell,0
39,follower_0,1091.5940185934903,buy,1
39,saver_16,1022.1315637301136,sell,0
39,saver_0,969.5728451596042,buy,0
39,saver_6,967.580310694023,buy,0
40,follower_4,1095.8615897054678,buy,1
40,saver_2,1057.2631637301133,buy,0
40,saver_1,1001.4310923435722,buy,0
40,follower_3,1051.3121795853228,sell,1
40,saver_7,1040.9937404694178,buy,0
40,rnd_trader_0,,sell,1
40,saver_9,1083.684922128631,buy,0
40,rnd_trader_4,,buy,1
40,rnd_trader_1,,buy,1
40,saver_3,1068.7237404694179,buy,0
40,saver_12,920.5133453533288,buy,0
40,saver_8,958.6647420992011,buy,0
40,saver_14,1020.5010923435724,sell,0
40,saver_11,965.7406107091842,buy,0
40,saver_5,961.1715637301133,buy,0
40,saver_15,954.2834564322294,sell,0
40,saver_17,1011.2637168669237,sell,0
40,follower_2,998.6778049600634,buy,1
40,saver_10,944.0343780583025,buy,0
40,saver_4,960.8149221286308,buy,0
40,rnd_trader_3,,buy,1
40,rnd_trader_5,,sell,1
40,follower_1,1090.974751652676,buy,1
40,follower_5,1098.3949486592714,buy,1
40,rnd_trader_2,,sell,1
40,saver_13,975.3549221286305,sell,0
40,follower_0,1129.3596176259666,sell,1
40,saver_16,1022.1315637301136,sell,0
40,saver_0,969.5728451596042,buy,0
40,saver_6,967.580310694023,buy,0
41,follower_4,1105.8615897054678,buy,1
41,saver_2,1057.2631637301133,buy,0
41,saver_1,1001.4310923435722,buy,0
41,follower_3,1077.6664078038564,buy,1
41,saver_7,1040.9937404694178,buy,0
41,rnd_trader_0,,buy,1
41,saver_9,1083.684922128631,buy,0
41,rnd_trader_4,,sell,1
41,rnd_trader_1,,sell,1
41,saver_3,1068.7237404694179,buy,0
41,saver_12,920.5133453533288,buy,0
41,saver_8,917.060187033572,buy,5
41,saver_14,1020.5010923435724,sell,0
41,saver_11,965.7406107091842,buy,0
41,saver_5,961.1715637301133,buy,0
41,saver_15,954.2834564322294,sell,0
41,saver_17,1011.2637168669237,sell,0
41,follower_2,1008.6778049600634,buy,1
41,saver_10,944.0343780583025,buy,0
41,saver_4,960.8149221286308,buy,0
41,rnd_trader_3,,sell,1
41,rnd_trader_5,,buy,1
41,follower_1,1100.974751652676,buy,1
41,follower_5,1108.3949486592714,buy,1
41,rnd_trader_2,,sell,1
41,saver_13,975.3549221286305,sell,0
41,follower_0,1155.7138458445002,buy,1
41,saver_16,1022.1315637301136,sell,0
41,saver_0,969.5728451596042,buy,0
41,saver_6,967.580310694023,buy,0
42,follower_4,1115.8615897054678,buy,1
42,saver_2,1002.9141987085775,buy,5
42,saver_1,1001.4310923435722,buy,0
42,follower_3,1056.7966147995492,buy,1
42,saver_7,1040.9937404694178,buy,0
42,rnd_trader_0,,buy,1
42,saver_9,1083.684922128631,buy,0
42,rnd_trader_4,,sell,1
42,rnd_trader_1,,buy,1
42,saver_3,1068.7237404694179,buy,0
42,saver_12,920.5133453533288,buy,0
42,saver_8,917.060187033572,buy,0
42,saver_14,1020.5010923435724,sell,0
42,saver_11,965.7406107091842,buy,0
42,saver_5,906.8225987085775,buy,5
42,saver_15,954.2834564322294,sell,0
42,saver_17,1011.2637168669237,sell,0
42,follower_2,1018.6778049600634,buy,1
42,saver_10,944.0343780583025,buy,0
42,saver_4,960.8149221286308,buy,0
42,rnd_trader_3,,sell,1
42,rnd_trader_5,,sell,1
42,follower_1,1110.974751652676,buy,1
42,follower_5,1149.2647416635787,sell,1
42,rnd_trader_2,,buy,1
42,saver_13,975.3549221286305,sell,0
42,follower_0,1134.844052840193,buy,1
42,saver_16,967.7825987085778,sell,5
42,saver_0,969.5728451596042,buy,0
42,saver_6,967.580310694023,buy,0
43,follower_4,1159.5096640801626,sell,1
43,saver_2,1002.9141987085775,buy,0
43,saver_1,1001.4310923435722,buy,0
43,follower_3,1066.7966147995492,buy,1
43,saver_7,1040.9937404694178,buy,0
43,rnd_trader_0,,buy,1
43,saver_9,1083.684922128631,buy,0
43,rnd_trader_4,,buy,1
43,rnd_trader_1,,sell,1
43,saver_3,1068.7237404694179,buy,0
43,saver_12,920.5133453533288,buy,0
43,saver_8,917.060187033572,buy,0
43,saver_14,1020.5010923435724,sell,0
43,saver_11,965.7406107091842,buy,0
43,saver_5,906.8225987085775,buy,0
43,saver_15,954.2834564322294,sell,0
43,saver_17,1011.2637168669237,sell,0
43,follower_2,1062.3258793347582,sell,1
43,saver_10,944.0343780583025,buy,0
43,saver_4,960.8149221286308,buy,0
43,rnd_trader_3,,buy,1
43,rnd_trader_5,,sell,1
43,follower_1,1154.6228260273708,sell,1
43,follower_5,1181.1478653538366,buy,1
43,rnd_trader_2,,sell,1
43,saver_13,975.3549221286305,sell,0
43,follower_0,1144.844052840193,buy,1
43,saver_16,967.7825987085778,sell,0
43,saver_0,969.5728451596042,buy,0
43,saver_6,967.580310694023,buy,0
44,follower_4,1191.3927877704205,buy,1
44,saver_2,1002.9141987085775,buy,0
44,saver_1,933.1907204700982,buy,5
44,follower_3,1110.4446891742439,sell,1
44,saver_7,1040.9937404694178,buy,0
44,rnd_trader_0,,sell,1
44,saver_9,1083.684922128631,buy,0
44,rnd_trader_4,,sell,1
44,rnd_trader_1,,sell,1
44,saver_3,1068.7237404694179,buy,0
44,saver_12,920.5133453533288,buy,0
44,saver_8,917.060187033572,buy,0
44,saver_14,952.2607204700984,sell,5
44,saver_11,965.7406107091842,buy,0
44,saver_5,906.8225987085775,buy,0
44,saver_15,954.2834564322294,sell,0
44,saver_17,1011.2637168669237,sell,0
44,follower_2,1094.209003025016,buy,1
44,saver_10,944.0343780583025,buy,0
44,saver_4,960.8149221286308,buy,0
44,rnd_trader_3,,sell,1
44,rnd_trader_5,,sell,1
44,follower_1,1186.5059497176287,buy,1
44,follower_5,1157.4997909791418,buy,1
44,rnd_trader_2,,buy,1
44,saver_13,975.3549221286305,sell,0
44,follower_0,1188.4921272148877,sell,1
44,saver_16,967.7825987085778,sell,0
44,saver_0,969.5728451596042,buy,0
44,saver_6,967.580310694023,buy,0
45,follower_4,1168.4176748832194,sell,1
45,saver_2,1002.9141987085775,buy,0
45,saver_1,933.1907204700982,buy,0
45,follower_3,1087.4695762870429,sell,1
45,saver_7,1040.9937404694178,buy,0
45,rnd_trader_0,,sell,1
45,saver_9,1083.684922128631,buy,0
45,rnd_trader_4,,sell,1
45,rnd_trader_1,,sell,1
45,saver_3,1068.7237404694179,buy,0
45,saver_12,920.5133453533288,buy,0
45,saver_8,917.060187033572,buy,0
45,saver_14,952.2607204700984,sell,0
45,saver_11,965.7406107091842,buy,0
45,saver_5,906.8225987085775,buy,0
45,saver_15,889.4078919962246,sell,5
45,saver_17,1011.2637168669237,sell,0
45,follower_2,1071.233890137815,sell,1
45,saver_10,944.0343780583025,buy,0
45,saver_4,960.8149221286308,buy,0
45,rnd_trader_3,,buy,1
45,rnd_trader_5,,sell,1
45,follower_1,1163.5308368304277,sell,1
45,follower_5,1200.4749038663429,sell,1
45,rnd_trader_2,,sell,1
45,saver_13,975.3549221286305,sell,0
45,follower_0,1165.5170143276866,sell,1
45,saver_16,967.7825987085778,sell,0
45,saver_0,969.5728451596042,buy,0
45,saver_6,967.580310694023,buy,0
46,follower_4,1216.3390547035006,buy,1
46,saver_2,1002.9141987085775,buy,0
46,saver_1,933.1907204700982,buy,0
46,follower_3,1135.390956107324,buy,1
46,saver_7,1040.9937404694178,buy,0
46,rnd_trader_0,,sell,1
46,saver_9,1083.684922128631,buy,0
46,rnd_trader_4,,buy,1
46,rnd_trader_1,,buy,1
46,saver_3,1068.7237404694179,buy,0
46,saver_12,880.3691155827248,buy,5
46,saver_8,917.060187033572,buy,0
46,saver_14,952.2607204700984,sell,0
46,saver_11,965.7406107091842,buy,0
46,saver_5,906.8225987085775,buy,0
46,saver_15,889.4078919962246,sell,0
46,saver_17,1011.2637168669237,sell,0
46,follower_2,1119.1552699580961,buy,1
46,saver_10,944.0343780583025,buy,0
46,saver_4,960.8149221286308,buy,0
46,rnd_trader_3,,sell,1
46,rnd_trader_5,,buy,1
46,follower_1,1211.4522166507088,buy,1
46,follower_5,1182.4460579122222,buy,1
46,rnd_trader_2,,sell,1
46,saver_13,975.3549221286305,sell,0
46,follower_0,1213.4383941479678,buy,1
46,saver_16,967.7825987085778,sell,0
46,saver_0,969.5728451596042,buy,0
46,saver_6,967.580310694023,buy,0
47,follower_4,1226.3390547035006,buy,1
47,saver_2,1002.9141987085775,buy,0
47,saver_1,933.1907204700982,buy,0
47,follower_3,1145.390956107324,buy,1
47,saver_7,1040.9937404694178,buy,0
47,rnd_trader_0,,buy,1
47,saver_9,1083.684922128631,buy,0
47,rnd_trader_4,,buy,1
47,rnd_trader_1,,sell,1
47,saver_3,1068.7237404694179,buy,0
47,saver_12,880.3691155827248,buy,0
47,saver_8,917.060187033572,buy,0
47,saver_14,952.2607204700984,sell,0
47,saver_11,965.7406107091842,buy,0
47,saver_5,906.8225987085775,buy,0
47,saver_15,889.4078919962246,sell,0
47,saver_17,1011.2637168669237,sell,0
47,follower_2,1129.1552699580961,buy,1
47,saver_10,944.0343780583025,buy,0
47,saver_4,960.8149221286308,buy,0
47,rnd_trader_3,,buy,1
47,rnd_trader_5,,sell,1
47,follower_1,1221.4522166507088,buy,1
47,follower_5,1223.5580769212963,sell,1
47,rnd_trader_2,,buy,1
47,saver_13,975.3549221286305,sell,0
47,follower_0,1223.4383941479678,buy,1
47,saver_16,967.7825987085778,sell,0
47,saver_0,969.5728451596042,buy,0
47,saver_6,967.580310694023,buy,0
48,follower_4,1236.3390547035006,buy,1
48,saver_2,1002.9141987085775,buy,0
48,saver_1,933.1907204700982,buy,0
48,follower_3,1155.390956107324,buy,1
48,saver_7,1040.9937404694178,buy,0
48,rnd_trader_0,,sell,1
48,saver_9,1083.684922128631,buy,0
48,rnd_trader_4,,sell,1
48,rnd_trader_1,,buy,1
48,saver_3,1068.7237404694179,buy,0
48,saver_12,880.3691155827248,buy,0
48,saver_8,917.060187033572,buy,0
48,saver_14,952.2607204700984,sell,0
48,saver_11,900.8469099610917,buy,5
48,saver_5,906.8225987085775,buy,0
48,saver_15,889.4078919962246,sell,0
48,saver_17,1011.2637168669237,sell,0
48,follower_2,1139.1552699580961,buy,1
48,saver_10,944.0343780583025,buy,0
48,saver_4,960.8149221286308,buy,0
48,rnd_trader_3,,buy,1
48,rnd_trader_5,,buy,1
48,follower_1,1231.4522166507088,buy,1
48,follower_5,1256.6370286799195,buy,1
48,rnd_trader_2,,buy,1
48,saver_13,975.3549221286305,sell,0
48,follower_0,1233.4383941479678,buy,1
48,saver_16,967.7825987085778,sell,0
48,saver_0,904.6791444115116,buy,5
48,saver_6,967.580310694023,buy,0
49,follower_4,1285.2539680800503,sell,1
49,saver_2,1002.9141987085775,buy,0
49,saver_1,933.1907204700982,buy,0
49,follower_3,1204.3058694838737,sell,1
49,saver_7,1040.9937404694178,buy,0
49,rnd_trader_0,,sell,1
49,saver_9,1083.684922128631,buy,0
49,rnd_trader_4,,sell,1
49,rnd_trader_1,,sell,1
49,saver_3,1068.7237404694179,buy,0
49,saver_12,880.3691155827248,buy,0
49,saver_8,917.060187033572,buy,0
49,saver_14,952.2607204700984,sell,0
49,saver_11,900.8469099610917,buy,0
49,saver_5,906.8225987085775,buy,0
49,saver_15,889.4078919962246,sell,0
49,saver_17,1011.2637168669237,sell,0
49,follower_2,1188.070183334646,sell,1
49,saver_10,944.0343780583025,buy,0
49,saver_4,960.8149221286308,buy,0
49,rnd_trader_3,,sell,1
49,rnd_trader_5,,buy,1
49,follower_1,1280.3671300272586,sell,1
49,follower_5,1227.7221153033697,buy,1
49,rnd_trader_2,,sell,1
49,saver_13,975.3549221286305,sell,0
49,follower_0,1282.3533075245175,sell,1
49,saver_16,967.7825987085778,sell,0
49,saver_0,904.6791444115116,buy,0
49,saver_6,967.580310694023,buy,0
50,follower_4,1295.2539680800503,sell,1
50,saver_2,1002.9141987085775,buy,0
50,saver_1,933.1907204700982,buy,0
50,follower_3,1214.3058694838737,sell,1
50,saver_7,1040.9937404694178,buy,0
50,rnd_trader_0,,buy,1
50,saver_9,1083.684922128631,buy,0
50,rnd_trader_4,,sell,1
50,rnd_trader_1,,buy,1
50,saver_3,1068.7237404694179,buy,0
50,saver_12,880.3691155827248,buy,0
50,saver_8,917.060187033572,buy,0
50,saver_14,952.2607204700984,sell,0
50,saver_11,900.8469099610917,buy,0
50,saver_5,906.8225987085775,buy,0
50,saver_15,889.4078919962246,sell,0
