Step,AgentID,Wealth,Position,Order
47,rnd_trader_3,-302.58524568994875,buy,1
47,saver_2,1020.4807100741634,buy,0
47,follower_5,1205.1533944533621,sell,1
47,saver_7,1056.0449101902148,buy,0
47,saver_17,1035.489556836295,sell,0
47,saver_16,986.5323100741637,sell,0
47,rnd_trader_1,-322.06524568994865,sell,1
47,saver_4,986.1656719168641,buy,0
47,saver_10,971.9735344371782,buy,0
47,follower_1,1178.4797088185212,sell,1
47,rnd_trader_5,-307.1152456899487,sell,1
47,saver_15,939.5742385408874,sell,0
47,saver_0,986.2584629734865,buy,0
47,saver_1,981.4096215889762,buy,0
47,rnd_trader_2,-307.5052456899487,buy,1
47,follower_0,1216.4695969964043,sell,1
47,saver_9,1109.035671916864,buy,0
47,saver_13,1000.7056719168638,sell,0
47,follower_3,1139.7141282885743,sell,1
47,rnd_trader_4,-319.3552456899487,buy,1
48,saver_3,1083.7749101902148,buy,0
48,saver_12,913.5465114328317,buy,0
48,saver_8,931.5172125614954,buy,0
48,saver_14,1000.4796215889761,sell,0
48,follower_2,1150.6092211455032,sell,1
48,saver_11,969.9151758193939,buy,5
48,saver_5,925.5723100741636,buy,0
48,rnd_trader_0,-290.72097795824664,buy,1
48,follower_4,1189.3898063155057,sell,1
48,saver_6,996.3553209272093,buy,0
48,rnd_trader_3,-323.94097795824666,buy,1
48,saver_2,1020.4807100741634,buy,0
48,follower_5,1215.1533944533621,sell,1
48,saver_7,1056.0449101902148,buy,0
48,saver_17,1035.489556836295,sell,0
48,saver_16,986.5323100741637,sell,0
48,rnd_trader_1,-343.42097795824657,sell,1
48,saver_4,986.1656719168641,buy,0
48,saver_10,971.9735344371782,buy,0
48,follower_1,1188.4797088185212,sell,1
48,rnd_trader_5,-328.47097795824664,sell,1
48,saver_15,939.5742385408874,sell,0
48,saver_0,974.4798016319969,buy,5
48,saver_1,981.4096215889762,buy,0
48,rnd_trader_2,-328.8609779582466,buy,1
48,follower_0,1226.4695969964043,sell,1
48,saver_9,1109.035671916864,buy,0
48,saver_13,1000.7056719168638,sell,0
48,follower_3,1149.7141282885743,sell,1
48,rnd_trader_4,-340.7109779582466,buy,1
49,saver_3,1083.7749101902148,buy,0
49,saver_12,913.5465114328317,buy,0
49,saver_8,931.5172125614954,buy,0
49,saver_14,1000.4796215889761,sell,0
49,follower_2,1186.2688910950878,buy,1
49,saver_11,969.9151758193939,buy,0
49,saver_5,925.5723100741636,buy,0
49,rnd_trader_0,-313.4180541626424,sell,1
49,follower_4,1225.0494762650903,buy,1
49,saver_6,996.3553209272093,buy,0
49,rnd_trader_3,-346.63805416264245,sell,1
49,saver_2,1020.4807100741634,buy,0
49,follower_5,1250.8130644029468,buy,1
49,saver_7,1056.0449101902148,buy,0
49,saver_17,1035.489556836295,sell,0
49,saver_16,986.5323100741637,sell,0
49,rnd_trader_1,-366.11805416264235,buy,1
49,saver_4,986.1656719168641,buy,0
49,saver_10,971.9735344371782,buy,0
49,follower_1,1224.1393787681059,buy,1
49,rnd_trader_5,-351.1680541626424,sell,1
49,saver_15,939.5742385408874,sell,0
49,saver_0,974.4798016319969,buy,0
49,saver_1,981.4096215889762,buy,0
49,rnd_trader_2,-351.5580541626424,sell,1
49,follower_0,1262.129266945989,buy,1
49,saver_9,1109.035671916864,buy,0
49,saver_13,1000.7056719168638,sell,0
49,follower_3,1185.373798238159,buy,1
49,rnd_trader_4,-363.4080541626424,sell,1
50,saver_3,1083.7749101902148,buy,0
50,saver_12,913.5465114328317,buy,0
50,saver_8,931.5172125614954,buy,0
50,saver_14,1000.4796215889761,sell,0
50,follower_2,1172.097873366604,buy,1
50,saver_11,969.9151758193939,buy,0
50,saver_5,925.5723100741636,buy,0
50,rnd_trader_0,-336.58907189112614,sell,1
50,follower_4,1210.8784585366066,buy,1
50,saver_6,996.3553209272093,buy,0
50,rnd_trader_3,-369.80907189112617,buy,1
50,saver_2,1020.4807100741634,buy,0
50,follower_5,1236.642046674463,buy,1
50,saver_7,1056.0449101902148,buy,0
50,saver_17,1035.489556836295,sell,0
50,saver_16,986.5323100741637,sell,0
50,rnd_trader_1,-389.28907189112607,sell,1
50,saver_4,986.1656719168641,buy,0
50,saver_10,971.9735344371782,buy,0
50,follower_1,1209.968361039622,buy,1
50,rnd_trader_5,-374.33907189112614,buy,1
50,saver_15,939.5742385408874,sell,0
50,saver_0,974.4798016319969,buy,0
50,saver_1,981.4096215889762,buy,0
50,rnd_trader_2,-374.7290718911261,sell,1
50,follower_0,1247.9582492175052,buy,1
50,saver_9,1109.035671916864,buy,0
50,saver_13,1000.7056719168638,sell,0
50,follower_3,1171.2027805096752,buy,1
50,rnd_trader_4,-386.5790718911261,sell,1
51,saver_3,1083.7749101902148,buy,0
51,saver_12,913.5465114328317,buy,0
51,saver_8,931.5172125614954,buy,0
51,saver_14,1000.4796215889761,sell,0
51,follower_2,1182.097873366604,buy,1
51,saver_11,969.9151758193939,buy,0
51,saver_5,925.5723100741636,buy,0
51,rnd_trader_0,-360.7269303287492,buy,1
51,follower_4,1220.8784585366066,buy,1
51,saver_6,996.3553209272093,buy,0
51,rnd_trader_3,-393.9469303287492,buy,1
51,saver_2,1020.4807100741634,buy,0
51,follower_5,1246.642046674463,buy,1
51,saver_7,1056.0449101902148,buy,0
51,saver_17,1009.8002646481797,sell,5
51,saver_16,986.5323100741637,sell,0
51,rnd_trader_1,-413.4269303287491,buy,1
51,saver_4,986.1656719168641,buy,0
51,saver_10,971.9735344371782,buy,0
51,follower_1,1219.968361039622,buy,1
51,rnd_trader_5,-398.4769303287492,sell,1
51,saver_15,939.5742385408874,sell,0
51,saver_0,974.4798016319969,buy,0
51,saver_1,981.4096215889762,buy,0
51,rnd_trader_2,-398.86693032874916,sell,1
51,follower_0,1257.9582492175052,buy,1
51,saver_9,1109.035671916864,buy,0
51,saver_13,1000.7056719168638,sell,0
51,follower_3,1181.2027805096752,buy,1
51,rnd_trader_4,-410.71693032874913,sell,1
52,saver_3,1083.7749101902148,buy,0
52,saver_12,913.5465114328317,buy,0
52,saver_8,931.5172125614954,buy,0
52,saver_14,1000.4796215889761,sell,0
52,follower_2,1192.097873366604,buy,1
52,saver_11,969.9151758193939,buy,0
52,saver_5,925.5723100741636,buy,0
52,rnd_trader_0,-385.11616735074847,sell,1
52,follower_4,1230.8784585366066,buy,1
52,saver_6,996.3553209272093,buy,0
52,rnd_trader_3,-418.3361673507485,sell,1
52,saver_2,1020.4807100741634,buy,0
52,follower_5,1256.642046674463,buy,1
52,saver_7,1056.0449101902148,buy,0
52,saver_17,1009.8002646481797,sell,0
52,saver_16,986.5323100741637,sell,0
52,rnd_trader_1,-437.8161673507484,buy,1
52,saver_4,986.1656719168641,buy,0
52,saver_10,971.9735344371782,buy,0
52,follower_1,1229.968361039622,buy,1
52,rnd_trader_5,-422.86616735074847,sell,1
52,saver_15,939.5742385408874,sell,0
52,saver_0,974.4798016319969,buy,0
52,saver_1,981.4096215889762,buy,0
52,rnd_trader_2,-423.25616735074846,sell,1
52,follower_0,1267.9582492175052,buy,1
52,saver_9,1109.035671916864,buy,0
52,saver_13,1000.7056719168638,sell,0
52,follower_3,1191.2027805096752,buy,1
52,rnd_trader_4,-435.1061673507484,buy,1
53,saver_3,1083.7749101902148,buy,0
53,saver_12,913.5465114328317,buy,0
53,saver_8,931.5172125614954,buy,0
53,saver_14,1000.4796215889761,sell,0
53,follower_2,1202.097873366604,buy,1
53,saver_11,969.9151758193939,buy,0
53,saver_5,925.5723100741636,buy,0
53,rnd_trader_0,-410.5209738536277,sell,1
53,follower_4,1240.8784585366066,buy,1
53,saver_6,996.3553209272093,buy,0
53,rnd_trader_3,-443.74097385362774,sell,1
53,saver_2,1020.4807100741634,buy,0
53,follower_5,1266.642046674463,buy,1
53,saver_7,1056.0449101902148,buy,0
53,saver_17,1009.8002646481797,sell,0
53,saver_16,986.5323100741637,sell,0
53,rnd_trader_1,-463.22097385362764,buy,1
53,saver_4,954.1416394024678,buy,5
53,saver_10,971.9735344371782,buy,0
53,follower_1,1239.968361039622,buy,1
53,rnd_trader_5,-448.2709738536277,buy,1
53,saver_15,939.5742385408874,sell,0
53,saver_0,974.4798016319969,buy,0
53,saver_1,981.4096215889762,buy,0
53,rnd_trader_2,-448.6609738536277,buy,1
53,follower_0,1277.9582492175052,buy,1
53,saver_9,1077.0116394024676,buy,5
53,saver_13,968.6816394024676,sell,5
53,follower_3,1201.2027805096752,buy,1
53,rnd_trader_4,-460.51097385362766,sell,1
54,saver_3,1083.7749101902148,buy,0
54,saver_12,913.5465114328317,buy,0
54,saver_8,931.5172125614954,buy,0
54,saver_14,1000.4796215889761,sell,0
54,follower_2,1241.4072085848,sell,1
54,saver_11,969.9151758193939,buy,0
54,saver_5,925.5723100741636,buy,0
54,rnd_trader_0,-438.8303090718237,sell,1
54,follower_4,1280.1877937548024,sell,1
54,saver_6,996.3553209272093,buy,0
54,rnd_trader_3,-472.05030907182373,buy,1
54,saver_2,1020.4807100741634,buy,0
54,follower_5,1305.951381892659,sell,1
54,saver_7,1056.0449101902148,buy,0
54,saver_17,1009.8002646481797,sell,0
54,saver_16,986.5323100741637,sell,0
54,rnd_trader_1,-491.53030907182364,sell,1
54,saver_4,954.1416394024678,buy,0
54,saver_10,971.9735344371782,buy,0
54,follower_1,1279.277696257818,sell,1
54,rnd_trader_5,-476.5803090718237,buy,1
54,saver_15,939.5742385408874,sell,0
54,saver_0,974.4798016319969,buy,0
54,saver_1,981.4096215889762,buy,0
54,rnd_trader_2,-476.9703090718237,sell,1
54,follower_0,1317.267584435701,sell,1
54,saver_9,1077.0116394024676,buy,0
54,saver_13,968.6816394024676,sell,0
54,follower_3,1240.512115727871,sell,1
54,rnd_trader_4,-488.82030907182366,sell,1
55,saver_3,1083.7749101902148,buy,0
55,saver_12,913.5465114328317,buy,0
55,saver_8,931.5172125614954,buy,0
55,saver_14,1000.4796215889761,sell,0
55,follower_2,1251.4072085848,sell,1
55,saver_11,969.9151758193939,buy,0
55,saver_5,925.5723100741636,buy,0
55,rnd_trader_0,-464.794897472564,buy,1
55,follower_4,1290.1877937548024,sell,1
55,saver_6,996.3553209272093,buy,0
55,rnd_trader_3,-498.01489747256403,sell,1
55,saver_2,1020.4807100741634,buy,0
55,follower_5,1315.951381892659,sell,1
55,saver_7,1056.0449101902148,buy,0
55,saver_17,1009.8002646481797,sell,0
55,saver_16,986.5323100741637,sell,0
55,rnd_trader_1,-517.4948974725639,buy,1
55,saver_4,954.1416394024678,buy,0
55,saver_10,971.9735344371782,buy,0
55,follower_1,1289.277696257818,sell,1
55,rnd_trader_5,-502.544897472564,buy,1
55,saver_15,939.5742385408874,sell,0
55,saver_0,974.4798016319969,buy,0
55,saver_1,981.4096215889762,buy,0
55,rnd_trader_2,-502.934897472564,sell,1
55,follower_0,1327.267584435701,sell,1
55,saver_9,1077.0116394024676,buy,0
55,saver_13,968.6816394024676,sell,0
55,follower_3,1250.512115727871,sell,1
55,rnd_trader_4,-514.7848974725639,buy,1
56,saver_3,1083.7749101902148,buy,0
56,saver_12,913.5465114328317,buy,0
56,saver_8,931.5172125614954,buy,0
56,saver_14,1000.4796215889761,sell,0
56,follower_2,1261.4072085848,sell,1
56,saver_11,969.9151758193939,buy,0
56,saver_5,925.5723100741636,buy,0
56,rnd_trader_0,-489.6809023372747,sell,1
56,follower_4,1300.1877937548024,sell,1
56,saver_6,966.9252966036559,buy,5
56,rnd_trader_3,-522.9009023372747,sell,1
56,saver_2,1020.4807100741634,buy,0
56,follower_5,1325.951381892659,sell,1
56,saver_7,1056.0449101902148,buy,0
56,saver_17,1009.8002646481797,sell,0
56,saver_16,986.5323100741637,sell,0
56,rnd_trader_1,-542.3809023372746,buy,1
56,saver_4,954.1416394024678,buy,0
56,saver_10,971.9735344371782,buy,0
56,follower_1,1299.277696257818,sell,1
56,rnd_trader_5,-527.4309023372747,sell,1
56,saver_15,939.5742385408874,sell,0
56,saver_0,974.4798016319969,buy,0
56,saver_1,981.4096215889762,buy,0
56,rnd_trader_2,-527.8209023372747,buy,1
56,follower_0,1337.267584435701,sell,1
56,saver_9,1077.0116394024676,buy,0
56,saver_13,968.6816394024676,sell,0
56,follower_3,1260.512115727871,sell,1
56,rnd_trader_4,-539.6709023372746,buy,1
57,saver_3,1055.6391861098969,buy,5
57,saver_12,913.5465114328317,buy,0
57,saver_8,931.5172125614954,buy,0
57,saver_14,1000.4796215889761,sell,0
57,follower_2,1271.4072085848,sell,1
57,saver_11,969.9151758193939,buy,0
57,saver_5,925.5723100741636,buy,0
57,rnd_trader_0,-514.3080471533383,buy,1
57,follower_4,1310.1877937548024,sell,1
57,saver_6,966.9252966036559,buy,0
57,rnd_trader_3,-547.5280471533383,sell,1
57,saver_2,1020.4807100741634,buy,0
57,follower_5,1335.951381892659,sell,1
57,saver_7,1027.9091861098968,buy,5
57,saver_17,1009.8002646481797,sell,0
57,saver_16,986.5323100741637,sell,0
57,rnd_trader_1,-567.0080471533382,buy,1
57,saver_4,954.1416394024678,buy,0
57,saver_10,971.9735344371782,buy,0
57,follower_1,1309.277696257818,sell,1
57,rnd_trader_5,-552.0580471533383,buy,1
57,saver_15,939.5742385408874,sell,0
57,saver_0,974.4798016319969,buy,0
57,saver_1,981.4096215889762,buy,0
57,rnd_trader_2,-552.4480471533383,sell,1
57,follower_0,1347.267584435701,sell,1
57,saver_9,1077.0116394024676,buy,0
57,saver_13,968.6816394024676,sell,0
57,follower_3,1270.512115727871,sell,1
57,rnd_trader_4,-564.2980471533382,buy,1
58,saver_3,1055.6391861098969,buy,0
58,saver_12,913.5465114328317,buy,0
58,saver_8,931.5172125614954,buy,0
58,saver_14,1000.4796215889761,sell,0
58,follower_2,1302.58447053674,buy,1
58,saver_11,969.9151758193939,buy,0
58,saver_5,925.5723100741636,buy,0
58,rnd_trader_0,-540.4728206583657,buy,1
58,follower_4,1341.3650557067424,buy,1
58,saver_6,966.9252966036559,buy,0
58,rnd_trader_3,-573.6928206583657,buy,1
58,saver_2,1020.4807100741634,buy,0
58,follower_5,1367.1286438445989,buy,1
58,saver_7,1027.9091861098968,buy,0
58,saver_17,1009.8002646481797,sell,0
58,saver_16,986.5323100741637,sell,0
58,rnd_trader_1,-593.1728206583656,buy,1
58,saver_4,954.1416394024678,buy,0
58,saver_10,936.1496669120412,buy,5
58,follower_1,1340.454958209758,buy,1
58,rnd_trader_5,-578.2228206583657,buy,1
58,saver_15,939.5742385408874,sell,0
58,saver_0,974.4798016319969,buy,0
58,saver_1,981.4096215889762,buy,0
58,rnd_trader_2,-578.6128206583656,buy,1
58,follower_0,1378.444846387641,buy,1
58,saver_9,1077.0116394024676,buy,0
58,saver_13,968.6816394024676,sell,0
58,follower_3,1301.689377679811,buy,1
58,rnd_trader_4,-590.4628206583656,buy,1
59,saver_3,1055.6391861098969,buy,0
59,saver_12,913.5465114328317,buy,0
59,saver_8,931.5172125614954,buy,0
59,saver_14,1000.4796215889761,sell,0
59,follower_2,1280.8016855358578,buy,1
59,saver_11,969.9151758193939,buy,0
59,saver_5,925.5723100741636,buy,0
59,rnd_trader_0,-571.2556056592477,buy,1
59,follower_4,1319.5822707058603,buy,1
59,saver_6,966.9252966036559,buy,0
59,rnd_trader_3,-604.4756056592478,sell,1
59,saver_2,1020.4807100741634,buy,0
59,follower_5,1345.3458588437168,buy,1
59,saver_7,1027.9091861098968,buy,0
59,saver_17,1009.8002646481797,sell,0
59,saver_16,986.5323100741637,sell,0
59,rnd_trader_1,-623.9556056592477,sell,1
59,saver_4,954.1416394024678,buy,0
59,saver_10,936.1496669120412,buy,0
59,follower_1,1318.6721732088758,buy,1
59,rnd_trader_5,-609.0056056592477,sell,1
59,saver_15,939.5742385408874,sell,0
59,saver_0,974.4798016319969,buy,0
59,saver_1,981.4096215889762,buy,0
59,rnd_trader_2,-609.3956056592477,buy,1
59,follower_0,1356.662061386759,buy,1
59,saver_9,1077.0116394024676,buy,0
59,saver_13,968.6816394024676,sell,0
59,follower_3,1279.906592678929,buy,1
59,rnd_trader_4,-621.2456056592476,buy,1
60,saver_3,1055.6391861098969,buy,0
60,saver_12,913.5465114328317,buy,0
60,saver_8,863.0684520568205,buy,5
60,saver_14,1000.4796215889761,sell,0
60,follower_2,1290.8016855358578,buy,1
60,saver_11,969.9151758193939,buy,0
60,saver_5,925.5723100741636,buy,0
60,rnd_trader_0,-603.9453577601827,sell,1
60,follower_4,1329.5822707058603,buy,1
60,saver_6,966.9252966036559,buy,0
60,rnd_trader_3,-637.1653577601827,buy,1
60,saver_2,1020.4807100741634,buy,0
60,follower_5,1355.3458588437168,buy,1
60,saver_7,1027.9091861098968,buy,0
60,saver_17,1009.8002646481797,sell,0
60,saver_16,986.5323100741637,sell,0
60,rnd_trader_1,-656.6453577601826,buy,1
60,saver_4,954.1416394024678,buy,0
60,saver_10,936.1496669120412,buy,0
60,follower_1,1328.6721732088758,buy,1
60,rnd_trader_5,-641.6953577601827,sell,1
60,saver_15,939.5742385408874,sell,0
60,saver_0,974.4798016319969,buy,0
60,saver_1,981.4096215889762,buy,0
60,rnd_trader_2,-642.0853577601827,sell,1
60,follower_0,1366.662061386759,buy,1
60,saver_9,1077.0116394024676,buy,0
60,saver_13,968.6816394024676,sell,0
60,follower_3,1289.906592678929,buy,1
60,rnd_trader_4,-653.9353577601826,sell,1
61,saver_3,1055.6391861098969,buy,0
61,saver_12,913.5465114328317,buy,0
61,saver_8,863.0684520568205,buy,0
61,saver_14,1000.4796215889761,sell,0
61,follower_2,1337.5235153258768,sell,1
61,saver_11,969.9151758193939,buy,0
61,saver_5,841.963161124068,buy,5
61,rnd_trader_0,-639.6671875502018,sell,1
61,follower_4,1376.3041004958795,sell,1
61,saver_6,966.9252966036559,buy,0
61,rnd_trader_3,-672.8871875502018,sell,1
61,saver_2,936.8715611240679,buy,5
61,follower_5,1402.067688633736,sell,1
61,saver_7,1027.9091861098968,buy,0
61,saver_17,1009.8002646481797,sell,0
61,saver_16,902.9231611240681,sell,5
61,rnd_trader_1,-692.3671875502017,sell,1
61,saver_4,954.1416394024678,buy,0
61,saver_10,936.1496669120412,buy,0
61,follower_1,1375.3940029988948,sell,1
61,rnd_trader_5,-677.4171875502018,buy,1
61,saver_15,939.5742385408874,sell,0
61,saver_0,974.4798016319969,buy,0
61,saver_1,981.4096215889762,buy,0
61,rnd_trader_2,-677.8071875502018,buy,1
61,follower_0,1413.383891176778,sell,1
61,saver_9,1077.0116394024676,buy,0
61,saver_13,968.6816394024676,sell,0
61,follower_3,1336.628422468948,sell,1
61,rnd_trader_4,-689.6571875502017,buy,1
62,saver_3,1055.6391861098969,buy,0
62,saver_12,913.5465114328317,buy,0
62,saver_8,863.0684520568205,buy,0
62,saver_14,1000.4796215889761,sell,0
62,follower_2,1347.5235153258768,sell,1
62,saver_11,969.9151758193939,buy,0
62,saver_5,841.963161124068,buy,0
62,rnd_trader_0,-675.0217990423207,buy,1
62,follower_4,1386.3041004958795,sell,1
62,saver_6,966.9252966036559,buy,0
62,rnd_trader_3,-708.2417990423207,sell,1
62,saver_2,936.8715611240679,buy,0
62,follower_5,1412.067688633736,sell,1
62,saver_7,1027.9091861098968,buy,0
62,saver_17,1009.8002646481797,sell,0
62,saver_16,902.9231611240681,sell,0
62,rnd_trader_1,-727.7217990423206,sell,1
62,saver_4,954.1416394024678,buy,0
62,saver_10,936.1496669120412,buy,0
62,follower_1,1385.3940029988948,sell,1
62,rnd_trader_5,-712.7717990423207,sell,1
62,saver_15,939.5742385408874,sell,0
62,saver_0,974.4798016319969,buy,0
62,saver_1,981.4096215889762,buy,0
62,rnd_trader_2,-713.1617990423207,sell,1
62,follower_0,1423.383891176778,sell,1
62,saver_9,1077.0116394024676,buy,0
62,saver_13,968.6816394024676,sell,0
62,follower_3,1346.628422468948,sell,1
62,rnd_trader_4,-725.0117990423206,sell,1
63,saver_3,1055.6391861098969,buy,0
63,saver_12,913.5465114328317,buy,0
63,saver_8,863.0684520568205,buy,0
63,saver_14,936.8838698744408,sell,5
63,follower_2,1357.5235153258768,sell,1
63,saver_11,969.9151758193939,buy,0
63,saver_5,841.963161124068,buy,0
63,rnd_trader_0,-706.7409493852277,sell,1
63,follower_4,1396.3041004958795,sell,1
63,saver_6,966.9252966036559,buy,0
63,rnd_trader_3,-739.9609493852278,sell,1
63,saver_2,936.8715611240679,buy,0
63,follower_5,1422.067688633736,sell,1
63,saver_7,1027.9091861098968,buy,0
63,saver_17,1009.8002646481797,sell,0
63,saver_16,902.9231611240681,sell,0
63,rnd_trader_1,-759.4409493852277,sell,1
63,saver_4,954.1416394024678,buy,0
63,saver_10,936.1496669120412,buy,0
63,follower_1,1395.3940029988948,sell,1
63,rnd_trader_5,-744.4909493852277,sell,1
63,saver_15,939.5742385408874,sell,0
63,saver_0,974.4798016319969,buy,0
63,saver_1,917.8138698744411,buy,5
63,rnd_trader_2,-744.8809493852277,sell,1
63,follower_0,1433.383891176778,sell,1
63,saver_9,1077.0116394024676,buy,0
63,saver_13,968.6816394024676,sell,0
63,follower_3,1356.628422468948,sell,1
63,rnd_trader_4,-756.7309493852276,buy,1
64,saver_3,1055.6391861098969,buy,0
64,saver_12,913.5465114328317,buy,0
64,saver_8,863.0684520568205,buy,0
64,saver_14,936.8838698744408,sell,0
64,follower_2,1367.5235153258768,sell,1
64,saver_11,969.9151758193939,buy,0
64,saver_5,841.963161124068,buy,0
64,rnd_trader_0,-735.188184693844,buy,1
64,follower_4,1406.3041004958795,sell,1
64,saver_6,966.9252966036559,buy,0
64,rnd_trader_3,-768.4081846938441,sell,1
64,saver_2,936.8715611240679,buy,0
64,follower_5,1432.067688633736,sell,1
64,saver_7,1027.9091861098968,buy,0
64,saver_17,1009.8002646481797,sell,0
64,saver_16,902.9231611240681,sell,0
64,rnd_trader_1,-787.888184693844,buy,1
64,saver_4,954.1416394024678,buy,0
64,saver_10,936.1496669120412,buy,0
64,follower_1,1405.3940029988948,sell,1
64,rnd_trader_5,-772.938184693844,buy,1
64,saver_15,892.3380619978059,sell,5
64,saver_0,974.4798016319969,buy,0
64,saver_1,917.8138698744411,buy,0
64,rnd_trader_2,-773.328184693844,buy,1
64,follower_0,1443.383891176778,sell,1
64,saver_9,1077.0116394024676,buy,0
64,saver_13,968.6816394024676,sell,0
64,follower_3,1366.628422468948,sell,1
64,rnd_trader_4,-785.178184693844,buy,1
65,saver_3,1055.6391861098969,buy,0
65,saver_12,876.6168672477659,buy,5
65,saver_8,863.0684520568205,buy,0
65,saver_14,936.8838698744408,sell,0
65,follower_2,1377.5235153258768,sell,1
65,saver_11,969.9151758193939,buy,0
65,saver_5,841.963161124068,buy,0
65,rnd_trader_0,-761.5741135308572,buy,1
65,follower_4,1452.4837416606304,buy,1
65,saver_6,966.9252966036559,buy,0
65,rnd_trader_3,-794.7941135308572,sell,1
65,saver_2,936.8715611240679,buy,0
65,follower_5,1478.2473297984868,buy,1
65,saver_7,1027.9091861098968,buy,0
65,saver_17,1009.8002646481797,sell,0
65,saver_16,902.9231611240681,sell,0
65,rnd_trader_1,-814.2741135308572,buy,1
65,saver_4,954.1416394024678,buy,0
65,saver_10,936.1496669120412,buy,0
65,follower_1,1451.5736441636457,buy,1
65,rnd_trader_5,-799.3241135308572,sell,1
65,saver_15,892.3380619978059,sell,0
65,saver_0,974.4798016319969,buy,0
65,saver_1,917.8138698744411,buy,0
65,rnd_trader_2,-799.7141135308573,buy,1
65,follower_0,1489.5635323415288,buy,1
65,saver_9,1077.0116394024676,buy,0
65,saver_13,968.6816394024676,sell,0
65,follower_3,1412.8080636336988,buy,1
65,rnd_trader_4,-811.5641135308572,sell,1
66,saver_3,1055.6391861098969,buy,0
66,saver_12,876.6168672477659,buy,0
66,saver_8,863.0684520568205,buy,0
66,saver_14,936.8838698744408,sell,0
66,follower_2,1421.2384228952965,buy,1
66,saver_11,969.9151758193939,buy,0
66,saver_5,841.963161124068,buy,0
66,rnd_trader_0,-790.4247759632016,buy,1
66,follower_4,1462.4837416606304,buy,1
66,saver_6,966.9252966036559,buy,0
66,rnd_trader_3,-823.6447759632016,sell,1
66,saver_2,936.8715611240679,buy,0
66,follower_5,1488.2473297984868,buy,1
66,saver_7,1027.9091861098968,buy,0
66,saver_17,1009.8002646481797,sell,0
66,saver_16,902.9231611240681,sell,0
66,rnd_trader_1,-843.1247759632016,buy,1
66,saver_4,954.1416394024678,buy,0
66,saver_10,936.1496669120412,buy,0
66,follower_1,1461.5736441636457,buy,1
66,rnd_trader_5,-828.1747759632016,sell,1
66,saver_15,892.3380619978059,sell,0
66,saver_0,974.4798016319969,buy,0
66,saver_1,917.8138698744411,buy,0
66,rnd_trader_2,-828.5647759632017,buy,1
66,follower_0,1499.5635323415288,buy,1
66,saver_9,1077.0116394024676,buy,0
66,saver_13,968.6816394024676,sell,0
66,follower_3,1422.8080636336988,buy,1
66,rnd_trader_4,-840.4147759632016,buy,1
67,saver_3,1055.6391861098969,buy,0
67,saver_12,876.6168672477659,buy,0
67,saver_8,863.0684520568205,buy,0
67,saver_14,936.8838698744408,sell,0
67,follower_2,1398.9997074683645,buy,1
67,saver_11,908.7215986847343,buy,5
67,saver_5,841.963161124068,buy,0
67,rnd_trader_0,-821.6634913901335,sell,1
67,follower_4,1472.4837416606304,buy,1
67,saver_6,966.9252966036559,buy,0
67,rnd_trader_3,-854.8834913901335,sell,1
67,saver_2,936.8715611240679,buy,0
67,follower_5,1498.2473297984868,buy,1
67,saver_7,1027.9091861098968,buy,0
67,saver_17,1009.8002646481797,sell,0
67,saver_16,902.9231611240681,sell,0
67,rnd_trader_1,-874.3634913901335,buy,1
67,saver_4,954.1416394024678,buy,0
67,saver_10,936.1496669120412,buy,0
67,follower_1,1471.5736441636457,buy,1
67,rnd_trader_5,-859.4134913901335,buy,1
67,saver_15,892.3380619978059,sell,0
67,saver_0,913.2862244973373,buy,5
67,saver_1,917.8138698744411,buy,0
67,rnd_trader_2,-859.8034913901336,buy,1
67,follower_0,1509.5635323415288,buy,1
67,saver_9,1077.0116394024676,buy,0
67,saver_13,968.6816394024676,sell,0
67,follower_3,1432.8080636336988,buy,1
67,rnd_trader_4,-871.6534913901335,buy,1
68,saver_3,1055.6391861098969,buy,0
68,saver_12,876.6168672477659,buy,0
68,saver_8,863.0684520568205,buy,0
68,saver_14,936.8838698744408,sell,0
68,follower_2,1447.041391672144,sell,1
68,saver_11,908.7215986847343,buy,0
68,saver_5,841.963161124068,buy,0
68,rnd_trader_0,-858.7051755939132,sell,1
68,follower_4,1520.52542586441,sell,1
68,saver_6,966.9252966036559,buy,0
68,rnd_trader_3,-891.9251755939132,sell,1
68,saver_2,936.8715611240679,buy,0
68,follower_5,1546.2890140022664,sell,1
68,saver_7,1027.9091861098968,buy,0
68,saver_17,1009.8002646481797,sell,0
68,saver_16,902.9231611240681,sell,0
68,rnd_trader_1,-911.4051755939132,buy,1
68,saver_4,954.1416394024678,buy,0
68,saver_10,936.1496669120412,buy,0
68,follower_1,1519.6153283674253,sell,1
68,rnd_trader_5,-896.4551755939132,sell,1
68,saver_15,892.3380619978059,sell,0
68,saver_0,913.2862244973373,buy,0
68,saver_1,917.8138698744411,buy,0
68,rnd_trader_2,-896.8451755939133,sell,1
68,follower_0,1557.6052165453084,sell,1
68,saver_9,1077.0116394024676,buy,0
68,saver_13,968.6816394024676,sell,0
68,follower_3,1480.8497478374784,sell,1
68,rnd_trader_4,-908.6951755939132,buy,1
69,saver_3,1055.6391861098969,buy,0
69,saver_12,876.6168672477659,buy,0
69,saver_8,863.0684520568205,buy,0
69,saver_14,936.8838698744408,sell,0
69,follower_2,1457.041391672144,sell,1
69,saver_11,908.7215986847343,buy,0
69,saver_5,841.963161124068,buy,0
